brand,category,color,Sum of current_price,Sum of customer_rating,is_returned,Sum of markdown_percentage,Sum of original_price,product_id,Year,Quarter,Month,Day,return_reason,season,size,Sum of stock_quantity
Mango,Accessories,Beige,66.48,2,false,0,66.48,FB002062,2025,Qtr 3,August,6,"",Fall,L,38
Mango,Accessories,Black,53.66,3,false,0,53.66,FB000167,2024,Qtr 4,December,19,"",Spring,L,40
Mango,Accessories,Black,50.68,3,false,34.9,77.85,FB000703,2025,Qtr 3,August,5,"",Spring,L,11
Mango,Accessories,Black,67.38,2,false,0,67.38,FB001791,2025,Qtr 3,August,6,"",Winter,L,15
Mango,Accessories,Blue,67.13,2,false,0,67.13,FB000490,2025,Qtr 3,August,6,"",Summer,L,3
Mango,Accessories,Blue,69.48,4,false,0,69.48,FB001522,2025,Qtr 3,August,6,"",Winter,L,17
Mango,Accessories,Blue,16.41,3,false,50.2,32.95,FB001694,2025,Qtr 3,August,6,"",Winter,L,46
Mango,Accessories,Blue,53.7,2,true,0,53.7,FB002105,2025,Qtr 3,August,6,Damaged,Summer,L,16
Mango,Accessories,Brown,69.38,3,false,0,69.38,FB000380,2025,Qtr 3,August,6,"",Summer,L,43
Mango,Accessories,Brown,69.88,3,false,0,69.88,FB000623,2025,Qtr 3,August,6,"",Summer,L,8
Mango,Accessories,Brown,48.04,5,false,0,48.04,FB000840,2025,Qtr 3,August,6,"",Winter,L,46
Mango,Accessories,Brown,38.08,2,false,0,38.08,FB001640,2025,Qtr 3,August,6,"",Winter,L,0
Mango,Accessories,Brown,47.14,2,false,29.1,66.49,FB001693,2025,Qtr 3,August,6,"",Fall,L,37
Mango,Accessories,Brown,44.49,3,false,0,44.49,FB001984,2025,Qtr 2,June,27,"",Spring,L,34
Mango,Accessories,Brown,41.04,3,false,0,41.04,FB002112,2025,Qtr 3,August,6,"",Summer,L,43
Mango,Accessories,Gray,23.56,5,false,0,23.56,FB001912,2025,Qtr 3,August,6,"",Fall,L,16
Mango,Accessories,Green,67.57,3,false,0,67.57,FB000016,2025,Qtr 3,August,6,"",Winter,L,17
Mango,Accessories,Green,11.78,4,false,48.8,23.01,FB001585,2025,Qtr 3,August,6,"",Summer,L,13
Mango,Accessories,Green,72.01,3,true,0.4,72.3,FB000269,2024,Qtr 4,December,29,Color Mismatch,Spring,L,38
Mango,Accessories,Navy,31,2,false,0,31,FB000357,2025,Qtr 3,August,6,"",Fall,L,29
Mango,Accessories,Navy,72.57,3,false,0,72.57,FB000521,2025,Qtr 3,August,6,"",Fall,L,27
Mango,Accessories,Navy,31.13,5,false,0,31.13,FB000877,2025,Qtr 3,August,6,"",Winter,L,29
Mango,Accessories,Navy,37.47,2,false,42.2,64.82,FB001208,2025,Qtr 3,August,6,"",Summer,L,26
Mango,Accessories,Navy,53.64,3,false,0,53.64,FB001302,2025,Qtr 3,August,6,"",Fall,L,18
Mango,Accessories,Navy,61.16,3,false,0,61.16,FB001476,2025,Qtr 3,August,6,"",Winter,L,28
Mango,Accessories,Pink,23.58,2,false,0,23.58,FB000381,2025,Qtr 3,August,6,"",Fall,L,16
Mango,Accessories,Pink,14.01,3,false,49.8,27.91,FB001541,2025,Qtr 1,February,13,"",Spring,L,12
Mango,Accessories,Pink,31.59,2,false,58.5,76.13,FB001722,2025,Qtr 3,August,6,"",Winter,L,40
Mango,Accessories,Pink,19.96,2,false,0,19.96,FB002058,2025,Qtr 2,June,19,"",Spring,L,16
Mango,Accessories,Pink,51.72,4,true,0,51.72,FB000905,2025,Qtr 3,August,6,Damaged,Fall,L,35
Mango,Accessories,Purple,39.85,3,false,0,39.85,FB000451,2025,Qtr 3,August,6,"",Summer,L,28
Mango,Accessories,Purple,43.5,3,false,0,43.5,FB000614,2025,Qtr 3,August,6,"",Winter,L,35
Mango,Accessories,Purple,62.16,2,false,4.2,64.89,FB001301,2025,Qtr 3,August,6,"",Winter,L,40
Mango,Accessories,Purple,42.28,2,false,0,42.28,FB001449,2025,Qtr 3,August,6,"",Winter,L,22
Mango,Accessories,Purple,33.12,3,false,5.2,34.94,FB001611,2025,Qtr 3,August,6,"",Fall,L,18
Mango,Accessories,Purple,22.02,3,false,27.1,30.2,FB001658,2025,Qtr 3,August,6,"",Fall,L,15
Mango,Accessories,Purple,52.73,3,false,0,52.73,FB001765,2025,Qtr 3,August,6,"",Fall,L,42
Mango,Accessories,Purple,25.49,3,true,0,25.49,FB001432,2025,Qtr 3,August,6,Size Issue,Summer,L,35
Mango,Accessories,Red,43.55,3,false,43.3,76.8,FB000232,2025,Qtr 3,August,6,"",Summer,L,24
Mango,Accessories,Red,54.11,3,false,0,54.11,FB000613,2025,Qtr 3,August,6,"",Winter,L,15
Mango,Accessories,Red,67.2,4,false,3.7,69.78,FB001307,2025,Qtr 3,August,6,"",Summer,L,14
Mango,Accessories,Red,32.4,3,false,51,66.12,FB002114,2025,Qtr 3,August,6,"",Winter,L,17
Mango,Accessories,Red,31.23,5,false,58.1,74.54,FB002135,2025,Qtr 3,August,6,"",Summer,L,35
Mango,Accessories,White,67.61,2,false,0,67.61,FB000238,2025,Qtr 3,August,6,"",Fall,L,14
Mango,Accessories,White,78.39,5,false,0,78.39,FB000851,2025,Qtr 3,August,6,"",Fall,L,7
Mango,Accessories,White,41.43,3,false,0,41.43,FB001235,2025,Qtr 3,August,6,"",Winter,L,10
Uniqlo,Accessories,Beige,56.44,4,false,0,56.44,FB000548,2025,Qtr 1,March,18,"",Spring,L,35
Uniqlo,Accessories,Beige,61.13,3,false,0,61.13,FB000753,2025,Qtr 3,August,6,"",Summer,L,34
Uniqlo,Accessories,Beige,49.93,2,false,26.2,67.65,FB001186,2025,Qtr 2,May,28,"",Spring,L,23
Uniqlo,Accessories,Beige,51.48,2,false,12.5,58.83,FB001294,2025,Qtr 3,August,6,"",Fall,L,3
Uniqlo,Accessories,Beige,43.84,3,false,0,43.84,FB001631,2025,Qtr 3,August,6,"",Fall,L,28
Uniqlo,Accessories,Beige,69.22,4,false,0,69.22,FB002170,2024,Qtr 3,September,5,"",Spring,L,42
Uniqlo,Accessories,Black,33.8,5,false,0,33.8,FB000003,2025,Qtr 3,August,6,"",Winter,L,22
Uniqlo,Accessories,Black,44.58,3,false,0,44.58,FB000354,2025,Qtr 3,August,6,"",Fall,L,21
Uniqlo,Accessories,Black,66.6,4,false,0,66.6,FB000605,2025,Qtr 3,August,6,"",Winter,L,47
Uniqlo,Accessories,Black,66.18,2,false,0,66.18,FB000928,2025,Qtr 2,May,23,"",Spring,L,20
Uniqlo,Accessories,Black,33.8,5,false,0,33.8,FB001076,2025,Qtr 3,August,6,"",Winter,L,34
Uniqlo,Accessories,Black,21.82,4,false,8.3,23.8,FB001227,2025,Qtr 3,August,6,"",Summer,L,0
Uniqlo,Accessories,Black,17.87,3,false,0,17.87,FB002145,2025,Qtr 3,August,6,"",Fall,L,47
Uniqlo,Accessories,Black,61.84,5,true,0,61.84,FB001445,2025,Qtr 3,August,6,Wrong Item,Fall,L,0
Uniqlo,Accessories,Blue,28.11,5,false,7.9,30.52,FB000707,2025,Qtr 3,August,6,"",Winter,L,43
Uniqlo,Accessories,Blue,59.1,2,false,0,59.1,FB000992,2025,Qtr 3,August,6,"",Summer,L,29
Uniqlo,Accessories,Blue,26.7,4,false,0,26.7,FB001883,2025,Qtr 2,May,27,"",Spring,L,48
Uniqlo,Accessories,Blue,30.19,4,false,27.3,41.52,FB001896,2025,Qtr 3,August,6,"",Winter,L,48
Uniqlo,Accessories,Brown,59.85,4,false,0,59.85,FB000080,2025,Qtr 3,August,6,"",Fall,L,38
Uniqlo,Accessories,Brown,18.86,5,false,51.5,38.89,FB000125,2025,Qtr 3,August,6,"",Winter,L,28
Uniqlo,Accessories,Brown,41.24,4,false,47.3,78.26,FB001519,2025,Qtr 3,August,6,"",Fall,L,20
Uniqlo,Accessories,Brown,9.71,3,false,36.8,15.36,FB002153,2025,Qtr 2,April,29,"",Spring,L,46
Uniqlo,Accessories,Brown,72.04,3,true,0,72.04,FB000117,2025,Qtr 3,August,6,Wrong Item,Fall,L,48
Uniqlo,Accessories,Gray,38.75,4,false,37.7,62.2,FB000488,2025,Qtr 3,August,6,"",Fall,L,16
Uniqlo,Accessories,Gray,9.58,4,false,36.7,15.14,FB000530,2025,Qtr 3,July,23,"",Spring,L,41
Uniqlo,Accessories,Gray,50.31,3,false,0,50.31,FB001711,2025,Qtr 2,April,24,"",Spring,L,36
Uniqlo,Accessories,Gray,60.18,2,false,0,60.18,FB001991,2025,Qtr 3,August,6,"",Summer,L,36
Uniqlo,Accessories,Gray,68.95,4,false,0,68.95,FB002102,2025,Qtr 3,August,6,"",Fall,L,47
Uniqlo,Accessories,Green,26.03,4,false,0,26.03,FB000319,2025,Qtr 3,August,6,"",Fall,L,15
Uniqlo,Accessories,Green,41.7,4,false,0,41.7,FB000366,2025,Qtr 3,August,6,"",Fall,L,18
Uniqlo,Accessories,Green,70.72,3,false,0,70.72,FB000759,2025,Qtr 3,August,6,"",Summer,L,18
Uniqlo,Accessories,Green,39.35,3,false,14.1,45.81,FB001202,2025,Qtr 2,April,14,"",Spring,L,29
Uniqlo,Accessories,Green,67.9,2,false,0,67.9,FB001772,2024,Qtr 4,December,31,"",Spring,L,1
Uniqlo,Accessories,Green,19.23,5,false,12,21.85,FB002056,2025,Qtr 3,August,6,"",Summer,L,18
Uniqlo,Accessories,Green,20.9,3,false,31.4,30.46,FB002165,2025,Qtr 3,August,6,"",Summer,L,40
Uniqlo,Accessories,Navy,61.48,5,false,6.8,65.97,FB001588,2025,Qtr 3,August,6,"",Winter,L,41
Uniqlo,Accessories,Navy,27.69,3,false,40.8,46.77,FB001773,2025,Qtr 3,August,6,"",Fall,L,25
Uniqlo,Accessories,Navy,33,4,false,0,33,FB001987,2025,Qtr 3,August,6,"",Fall,L,50
Uniqlo,Accessories,Navy,10.48,5,false,50.7,21.26,FB002014,2025,Qtr 3,August,6,"",Fall,L,39
Uniqlo,Accessories,Pink,28.4,4,false,0,28.4,FB000519,2025,Qtr 3,August,6,"",Fall,L,4
Uniqlo,Accessories,Pink,66.85,2,false,10.9,75.03,FB001513,2025,Qtr 3,August,6,"",Summer,L,12
Uniqlo,Accessories,Pink,39.94,4,false,0,39.94,FB001642,2025,Qtr 3,August,6,"",Summer,L,32
Uniqlo,Accessories,Pink,77.45,4,false,0,77.45,FB002072,2025,Qtr 3,August,6,"",Summer,L,0
Uniqlo,Accessories,Pink,21.43,2,false,0,21.43,FB002129,2025,Qtr 1,February,3,"",Spring,L,38
Uniqlo,Accessories,Pink,28.74,2,true,1.1,29.06,FB001058,2025,Qtr 3,August,6,Color Mismatch,Fall,L,12
Uniqlo,Accessories,Pink,41.97,5,true,35.3,64.87,FB001372,2025,Qtr 3,August,6,Size Issue,Summer,L,12
Uniqlo,Accessories,Purple,24.53,5,false,0,24.53,FB000431,2024,Qtr 3,August,20,"",Spring,L,44
Uniqlo,Accessories,Purple,26.02,5,false,19.2,32.2,FB001692,2025,Qtr 3,July,27,"",Spring,L,8
Uniqlo,Accessories,Purple,33.29,2,true,22.5,42.95,FB000078,2025,Qtr 3,August,6,Size Issue,Fall,L,7
Uniqlo,Accessories,Purple,63.42,3,true,0,63.42,FB001455,2024,Qtr 4,November,12,Color Mismatch,Spring,L,19
Uniqlo,Accessories,Red,39.3,3,false,0,39.3,FB000699,2025,Qtr 3,August,6,"",Fall,L,39
Uniqlo,Accessories,Red,75.93,4,false,0,75.93,FB000775,2025,Qtr 3,August,6,"",Winter,L,32
Uniqlo,Accessories,Red,63.45,4,false,0,63.45,FB001022,2025,Qtr 3,August,6,"",Summer,L,4
Uniqlo,Accessories,Red,77.04,3,false,2.5,79.02,FB001488,2025,Qtr 3,August,6,"",Summer,L,16
Uniqlo,Accessories,Red,49.89,3,false,0,49.89,FB001528,2025,Qtr 3,August,6,"",Winter,L,32
Uniqlo,Accessories,Red,44.87,2,false,14.6,52.54,FB002036,2024,Qtr 3,September,17,"",Spring,L,7
Uniqlo,Accessories,Red,62.05,2,true,0,62.05,FB000403,2025,Qtr 3,August,6,Changed Mind,Fall,L,50
Uniqlo,Accessories,White,46.59,5,false,0,46.59,FB000280,2025,Qtr 3,August,6,"",Winter,L,29
Zara,Accessories,Beige,34.15,5,false,0,34.15,FB000410,2025,Qtr 3,August,6,"",Summer,L,27
Zara,Accessories,Beige,61.29,4,false,0,61.29,FB000617,2025,Qtr 3,August,6,"",Summer,L,15
Zara,Accessories,Beige,45.24,3,true,0,45.24,FB000592,2025,Qtr 3,August,6,Quality Issue,Summer,L,20
Zara,Accessories,Black,51.33,2,false,0,51.33,FB001463,2025,Qtr 3,August,6,"",Summer,L,25
Zara,Accessories,Black,24.65,2,false,0,24.65,FB001786,2025,Qtr 3,August,6,"",Fall,L,43
Zara,Accessories,Black,73.75,5,false,0,73.75,FB001807,2025,Qtr 3,August,6,"",Summer,L,23
Zara,Accessories,Black,47.73,3,true,31,69.18,FB000870,2025,Qtr 3,August,6,Size Issue,Fall,L,9
Zara,Accessories,Black,27.9,3,true,0,27.9,FB001545,2025,Qtr 3,August,6,Changed Mind,Winter,L,27
Zara,Accessories,Blue,56.39,5,false,0,56.39,FB000723,2025,Qtr 3,August,6,"",Fall,L,49
Zara,Accessories,Blue,10.68,2,false,36.6,16.84,FB000796,2025,Qtr 3,August,6,"",Fall,L,34
Zara,Accessories,Blue,15.92,5,false,0,15.92,FB001209,2024,Qtr 3,September,6,"",Spring,L,7
Zara,Accessories,Blue,62.02,4,false,0,62.02,FB001217,2025,Qtr 2,April,25,"",Spring,L,3
Zara,Accessories,Blue,29.43,2,false,23.3,38.37,FB001299,2025,Qtr 3,August,6,"",Winter,L,22
Zara,Accessories,Brown,62.3,3,false,0,62.3,FB000022,2024,Qtr 3,September,24,"",Spring,L,10
Zara,Accessories,Brown,40.18,5,false,0,40.18,FB000884,2025,Qtr 3,August,6,"",Winter,L,27
Zara,Accessories,Brown,11.29,2,false,38.3,18.3,FB001003,2025,Qtr 3,August,6,"",Fall,L,14
Zara,Accessories,Brown,29.09,3,false,33.3,43.61,FB001145,2025,Qtr 3,August,6,"",Summer,L,47
Zara,Accessories,Brown,29.75,4,false,0,29.75,FB001232,2025,Qtr 1,February,7,"",Spring,L,37
Zara,Accessories,Brown,61.09,3,false,1.8,62.21,FB001418,2024,Qtr 4,November,3,"",Spring,L,4
Zara,Accessories,Brown,34.36,4,false,12,39.05,FB001573,2024,Qtr 3,September,30,"",Spring,L,0
Zara,Accessories,Brown,54.92,4,false,0,54.92,FB001691,2025,Qtr 2,April,12,"",Spring,L,44
Zara,Accessories,Brown,30.95,4,true,0,30.95,FB000092,2025,Qtr 3,August,6,Changed Mind,Winter,L,27
Zara,Accessories,Brown,38.12,5,true,0,38.12,FB001502,2025,Qtr 3,August,6,Damaged,Winter,L,18
Zara,Accessories,Gray,60.49,3,false,0,60.49,FB000443,2025,Qtr 3,August,6,"",Winter,L,30
Zara,Accessories,Gray,78.04,5,false,0,78.04,FB000532,2025,Qtr 2,April,9,"",Spring,L,38
Zara,Accessories,Gray,31.59,3,false,39,51.79,FB000926,2025,Qtr 1,March,17,"",Spring,L,37
Zara,Accessories,Gray,74.17,2,false,0,74.17,FB001164,2025,Qtr 3,August,6,"",Fall,L,24
Zara,Accessories,Gray,54.45,4,true,29.9,77.68,FB001354,2025,Qtr 3,July,24,Damaged,Spring,L,33
Zara,Accessories,Green,30.43,5,false,26.3,41.29,FB000568,2025,Qtr 3,August,6,"",Winter,L,5
Zara,Accessories,Green,34.04,2,false,0,34.04,FB001197,2025,Qtr 3,August,6,"",Winter,L,3
Zara,Accessories,Green,73.57,2,false,0,73.57,FB001405,2025,Qtr 3,August,6,"",Fall,L,22
Zara,Accessories,Green,72.37,3,false,0,72.37,FB001484,2025,Qtr 3,August,6,"",Fall,L,24
Zara,Accessories,Navy,48.5,3,false,0,48.5,FB000334,2025,Qtr 2,May,9,"",Spring,L,46
Zara,Accessories,Navy,75.48,2,false,0,75.48,FB001728,2025,Qtr 2,May,27,"",Spring,L,16
Zara,Accessories,Navy,45.64,4,true,0,45.64,FB000729,2025,Qtr 3,August,6,Size Issue,Fall,L,36
Zara,Accessories,Navy,30.62,3,true,0,30.62,FB001106,2025,Qtr 3,August,6,Damaged,Summer,L,31
Zara,Accessories,Pink,38.48,2,false,0,38.48,FB000023,2025,Qtr 3,August,6,"",Winter,L,46
Zara,Accessories,Pink,74.2,2,false,0,74.2,FB000281,2025,Qtr 3,August,6,"",Fall,L,22
Zara,Accessories,Pink,20.24,5,false,0,20.24,FB000819,2025,Qtr 3,August,6,"",Winter,L,20
Zara,Accessories,Pink,31.23,3,false,0,31.23,FB001906,2025,Qtr 3,August,6,"",Winter,L,25
Zara,Accessories,Pink,49.31,4,false,0,49.31,FB002053,2025,Qtr 3,August,6,"",Summer,L,49
Zara,Accessories,Pink,15.83,5,true,21.6,20.19,FB001139,2025,Qtr 3,August,6,Changed Mind,Fall,L,45
Zara,Accessories,Pink,35.19,5,true,49.9,70.23,FB002116,2025,Qtr 3,August,6,Damaged,Winter,L,0
Zara,Accessories,Purple,26.68,4,false,11.8,30.25,FB000469,2025,Qtr 3,August,6,"",Summer,L,30
Zara,Accessories,Purple,46.58,2,false,0,46.58,FB000622,2024,Qtr 3,September,25,"",Spring,L,42
Zara,Accessories,Purple,47.96,3,false,34.6,73.33,FB001007,2025,Qtr 3,August,6,"",Fall,L,45
Zara,Accessories,Purple,43.47,2,false,36.9,68.89,FB001321,2024,Qtr 4,December,5,"",Spring,L,9
Zara,Accessories,Purple,35.22,2,false,53.9,76.39,FB001533,2025,Qtr 3,August,6,"",Summer,L,15
Zara,Accessories,Purple,26.56,2,true,0.9,26.8,FB000345,2025,Qtr 3,August,6,Color Mismatch,Summer,L,25
Zara,Accessories,Red,51.69,5,false,14.1,60.17,FB000286,2025,Qtr 3,August,6,"",Fall,L,38
Zara,Accessories,Red,70.74,2,false,0,70.74,FB000607,2025,Qtr 3,August,6,"",Fall,L,49
Zara,Accessories,Red,49.95,5,false,0,49.95,FB000680,2024,Qtr 3,September,17,"",Spring,L,29
Zara,Accessories,Red,60.34,3,false,0,60.34,FB001475,2025,Qtr 3,August,6,"",Summer,L,13
Zara,Accessories,Red,74.61,3,false,0,74.61,FB001633,2025,Qtr 2,April,28,"",Spring,L,38
Zara,Accessories,Red,39.95,2,false,7.8,43.33,FB001871,2025,Qtr 3,August,6,"",Winter,L,4
Zara,Accessories,Red,14.98,4,false,14.4,17.5,FB001955,2025,Qtr 3,August,6,"",Winter,L,16
Zara,Accessories,White,32.67,3,false,32.7,48.55,FB000570,2024,Qtr 4,October,1,"",Spring,L,39
Zara,Accessories,White,46.07,3,false,0,46.07,FB001326,2025,Qtr 3,August,6,"",Summer,L,25
Zara,Accessories,White,31.4,5,false,29.2,44.35,FB001570,2025,Qtr 3,August,6,"",Summer,L,20
Zara,Accessories,White,27.6,3,false,0,27.6,FB001921,2025,Qtr 3,August,6,"",Fall,L,33
Zara,Accessories,White,22.63,3,true,35.4,35.03,FB000006,2025,Qtr 3,August,6,Color Mismatch,Fall,L,38
Zara,Accessories,White,34.4,3,true,0,34.4,FB000506,2025,Qtr 3,August,6,Wrong Item,Summer,L,43
Ann Taylor,Bottoms,Beige,36.99,4,false,42.2,63.99,FB000668,2025,Qtr 3,August,6,"",Summer,XL,35
Ann Taylor,Bottoms,Beige,19.99,2,false,52,41.65,FB000690,2025,Qtr 2,May,16,"",Spring,XL,20
Ann Taylor,Bottoms,Beige,64.07,3,false,0,64.07,FB000867,2025,Qtr 3,August,6,"",Winter,XXL,34
Ann Taylor,Bottoms,Beige,59.1,5,false,0,59.1,FB000994,2025,Qtr 3,August,6,"",Fall,L,47
Ann Taylor,Bottoms,Beige,60.97,5,false,0,60.97,FB001371,2025,Qtr 3,August,6,"",Fall,M,29
Ann Taylor,Bottoms,Beige,31.65,4,false,58.1,75.53,FB001888,2025,Qtr 3,August,6,"",Winter,S,33
Ann Taylor,Bottoms,Beige,94.92,3,false,0,94.92,FB002093,2024,Qtr 3,September,29,"",Spring,M,20
Ann Taylor,Bottoms,Black,47.7,3,false,0,47.7,FB000630,2025,Qtr 3,August,6,"",Fall,L,14
Ann Taylor,Bottoms,Black,26.86,4,false,0,26.86,FB001663,2025,Qtr 3,August,6,"",Summer,XXL,18
Ann Taylor,Bottoms,Black,42.36,2,false,0,42.36,FB001717,2025,Qtr 3,August,6,"",Winter,XXL,37
Ann Taylor,Bottoms,Black,67.62,3,false,9.7,74.88,FB001876,2025,Qtr 3,August,6,"",Winter,S,23
Ann Taylor,Bottoms,Black,46.42,4,true,0,46.42,FB001505,2025,Qtr 3,August,6,Changed Mind,Fall,XL,2
Ann Taylor,Bottoms,Blue,96.05,4,false,0,96.05,FB000437,2024,Qtr 3,September,9,"",Spring,L,15
Ann Taylor,Bottoms,Blue,63,4,false,38.6,102.6,FB001025,2025,Qtr 2,May,10,"",Spring,L,14
Ann Taylor,Bottoms,Brown,53.93,3,false,1.7,54.86,FB000171,2025,Qtr 3,August,6,"",Fall,S,40
Ann Taylor,Bottoms,Brown,49.6,5,false,0,49.6,FB000739,2025,Qtr 3,August,6,"",Fall,XXL,32
Ann Taylor,Bottoms,Brown,84.29,3,false,0,84.29,FB002019,2025,Qtr 3,August,6,"",Winter,M,4
Ann Taylor,Bottoms,Brown,62.96,5,false,43.5,111.43,FB002152,2025,Qtr 3,August,6,"",Fall,S,22
Ann Taylor,Bottoms,Brown,37.04,2,true,15.6,43.89,FB001015,2025,Qtr 2,April,30,Wrong Item,Spring,XXL,31
Ann Taylor,Bottoms,Gray,37.57,2,false,0,37.57,FB000683,2025,Qtr 3,August,6,"",Summer,S,18
Ann Taylor,Bottoms,Gray,39.31,1,true,19.9,49.08,FB001828,2025,Qtr 3,August,6,Changed Mind,Fall,XXL,46
Ann Taylor,Bottoms,Gray,30.03,4,true,14.7,35.21,FB001858,2024,Qtr 4,December,23,Quality Issue,Spring,L,15
Ann Taylor,Bottoms,Navy,57.85,4,false,0,57.85,FB000098,2025,Qtr 3,August,6,"",Summer,XXL,36
Ann Taylor,Bottoms,Navy,60.36,4,false,0,60.36,FB000705,2024,Qtr 3,September,1,"",Spring,L,35
Ann Taylor,Bottoms,Navy,102.84,2,false,0,102.84,FB000714,2024,Qtr 3,September,10,"",Spring,S,27
Ann Taylor,Bottoms,Navy,11.16,2,false,57.9,26.5,FB001817,2025,Qtr 3,August,6,"",Summer,L,8
Ann Taylor,Bottoms,Pink,31.32,3,false,54.3,68.53,FB000472,2025,Qtr 3,August,6,"",Fall,L,38
Ann Taylor,Bottoms,Pink,15.62,3,false,38.9,25.56,FB000576,2025,Qtr 3,August,6,"",Fall,M,48
Ann Taylor,Bottoms,Pink,50.8,3,false,37.9,81.81,FB001518,2025,Qtr 1,February,16,"",Spring,XL,44
Ann Taylor,Bottoms,Pink,103.77,5,false,0,103.77,FB001674,2025,Qtr 3,August,6,"",Fall,L,12
Ann Taylor,Bottoms,Pink,105.52,5,true,0,105.52,FB002175,2025,Qtr 3,August,6,Size Issue,Summer,XL,20
Ann Taylor,Bottoms,Purple,101.13,5,false,13.7,117.18,FB000815,2025,Qtr 3,August,2,"",Spring,L,5
Ann Taylor,Bottoms,Purple,67.92,2,true,0,67.92,FB000821,2025,Qtr 3,August,6,Size Issue,Winter,XXL,23
Ann Taylor,Bottoms,Red,15.5,3,false,51.7,32.1,FB000197,2024,Qtr 4,November,23,"",Spring,XXL,27
Ann Taylor,Bottoms,Red,86.68,3,false,0,86.68,FB000932,2025,Qtr 3,August,6,"",Summer,L,2
Ann Taylor,Bottoms,Red,109.36,2,false,0,109.36,FB001718,2025,Qtr 3,August,6,"",Summer,M,24
Ann Taylor,Bottoms,Red,34.23,2,false,50,68.46,FB001748,2025,Qtr 1,January,26,"",Spring,S,24
Ann Taylor,Bottoms,White,37.51,3,false,0,37.51,FB000013,2025,Qtr 1,January,4,"",Spring,S,43
Ann Taylor,Bottoms,White,36.67,3,false,33.6,55.23,FB000594,2025,Qtr 3,August,6,"",Winter,XXL,9
Ann Taylor,Bottoms,White,95.61,5,true,0,95.61,FB000342,2025,Qtr 2,June,10,Quality Issue,Spring,M,47
Banana Republic,Bottoms,Beige,100.98,3,false,0,100.98,FB000106,2025,Qtr 2,June,17,"",Spring,XL,21
Banana Republic,Bottoms,Beige,38.02,5,false,0,38.02,FB000107,2025,Qtr 3,August,6,"",Summer,M,44
Banana Republic,Bottoms,Beige,64.32,3,false,46.2,119.56,FB000642,2025,Qtr 3,August,6,"",Summer,S,14
Banana Republic,Bottoms,Beige,37.07,3,false,0,37.07,FB001352,2025,Qtr 2,May,1,"",Spring,M,13
Banana Republic,Bottoms,Black,41.05,2,false,56.3,93.94,FB001045,2025,Qtr 3,August,6,"",Summer,S,36
Banana Republic,Bottoms,Black,35.16,4,false,25.7,47.32,FB001297,2025,Qtr 3,August,6,"",Winter,S,2
Banana Republic,Bottoms,Black,72.07,3,true,0,72.07,FB000248,2025,Qtr 2,May,8,Color Mismatch,Spring,M,20
Banana Republic,Bottoms,Black,37.27,3,true,0,37.27,FB001394,2025,Qtr 3,August,6,Changed Mind,Summer,S,27
Banana Republic,Bottoms,Blue,28.27,3,false,12.9,32.46,FB001849,2025,Qtr 3,August,6,"",Fall,M,9
Banana Republic,Bottoms,Brown,28.9,5,false,57.3,67.69,FB000148,2025,Qtr 3,July,24,"",Spring,XXL,50
Banana Republic,Bottoms,Brown,27.22,3,false,0,27.22,FB000467,2024,Qtr 3,September,9,"",Spring,S,14
Banana Republic,Bottoms,Brown,115.89,3,false,0,115.89,FB001228,2025,Qtr 3,August,6,"",Fall,S,34
Banana Republic,Bottoms,Brown,96.35,4,false,0,96.35,FB001466,2024,Qtr 4,December,12,"",Spring,S,34
Banana Republic,Bottoms,Brown,64.21,3,false,0,64.21,FB001592,2025,Qtr 3,August,6,"",Winter,XXL,3
Banana Republic,Bottoms,Brown,87.84,2,false,0,87.84,FB001864,2025,Qtr 3,August,6,"",Summer,XL,29
Banana Republic,Bottoms,Gray,35.37,5,false,0,35.37,FB000450,2025,Qtr 3,August,6,"",Fall,M,29
Banana Republic,Bottoms,Gray,119.72,4,false,0,119.72,FB000507,2025,Qtr 1,January,18,"",Spring,M,18
Banana Republic,Bottoms,Gray,119.04,2,false,0,119.04,FB000516,2025,Qtr 3,August,6,"",Winter,XL,35
Banana Republic,Bottoms,Gray,17.15,4,false,53.9,37.21,FB001580,2025,Qtr 2,June,27,"",Spring,L,48
Banana Republic,Bottoms,Gray,73.33,4,true,0,73.33,FB001821,2025,Qtr 3,August,6,Changed Mind,Summer,S,3
Banana Republic,Bottoms,Green,50.67,5,false,47.8,97.06,FB000037,2025,Qtr 3,August,6,"",Fall,XXL,31
Banana Republic,Bottoms,Green,59.88,3,false,0,59.88,FB000603,2024,Qtr 4,October,12,"",Spring,L,33
Banana Republic,Bottoms,Green,46.02,2,false,0,46.02,FB000777,2025,Qtr 3,August,6,"",Fall,XXL,21
Banana Republic,Bottoms,Green,22.72,3,true,16.2,27.11,FB000912,2024,Qtr 4,December,8,Changed Mind,Spring,S,10
Banana Republic,Bottoms,Green,32.74,4,true,0,32.74,FB001268,2024,Qtr 3,August,12,Damaged,Spring,L,23
Banana Republic,Bottoms,Navy,36.62,4,false,26.4,49.75,FB000673,2025,Qtr 3,August,6,"",Summer,L,24
Banana Republic,Bottoms,Navy,74.67,5,false,0,74.67,FB000737,2025,Qtr 3,August,6,"",Fall,XXL,15
Banana Republic,Bottoms,Navy,100.24,3,false,16,119.33,FB001520,2024,Qtr 3,August,16,"",Spring,XL,35
