BrandName,Category,Deatils.2,Deatils.1.1,Discount,Sum of MRP,Sum of SellPrice,Sizes
allen solly,shirt, light blue,printed polyester cotton mandarin womens formal wear,40% off,1699,1019," L,M,S,XL"
allen solly,shirt, light blue,womens solid formal,40% off,1599,959," L,S,XL,XXL"
allen solly,shirt, maroon,solid polyester cotton round neck womens formal wear,40% off,1499,899, M
allen solly,shirt, mid blue,solid polyester cotton collar neck womens formal wear,40% off,1599,959," S,XL"
allen solly,shirt, off white,solid cotton regular neck womens casual,25% off,1999,1499," L,M,S,XL,XS,XXL"
allen solly,shirt, off white,solid polyester v neck womens,20% off,2299,1839," L,M,S,XL,XS,XXL"
allen solly,shirt, peach,womens collared solid,40% off,1399,839," L,M,XL"
allen solly,shirt, pink,solid polyester v neck womens,20% off,1699,1359," L,M,S,XL,XS,XXL"
allen solly,shirt, teal,printed rayon v neck womens,25% off,1999,1499," L,M,S,XL,XS,XXL"
allen solly,shirt, white,solid polyester cotton round neck womens formal wear,40% off,1499,899," L,M,S,XL"
allen solly,shirt, white,textured cotton round neck womens,40% off,1699,1019, XL
allen solly,shirt, yellow,printed polyester v neck womens,40% off,1699,1019," L,M,S,XL,XS,XXL"
allen solly,shirt, yellow,solid cotton v neck womens,20% off,2299,1839," L,M,S,XL,XS,XXL"
allen solly,shirt, yellow,solid polyester cotton mandarin womens formal wear,40% off,1699,1019," M,S"
allen solly,shirt, yellow,solid rayon v neck womens,25% off,1999,1499," L,M,S,XL,XS,XXL"
allen solly,shorts, green,solid cotton regular fit womens,33% off,1199,799," 26,28,30,32,34,36"
allen solly,shorts, mid blue,solid cotton regular fit womens,33% off,1199,799," 26,28,30,32,34,36"
allen solly,skirt, dark blue,womens knee length,20% off,1699,1359," 30,32,34"
allen solly,skirt, dark blue,womens solid pencil,40% off,1699,1019, 32
allen solly,top, aqua,printed rayon round neck womens,40% off,1699,1019, S
allen solly,top, black,printed cotton round neck womens,40% off,1499,899, L
allen solly,top, black,printed polyester cotton round neck womens regular,40% off,1699,1019," L,M,XL"
allen solly,top, black,solid viscose round neck womens knit,40% off,1299,779, L
allen solly,top, black,solid viscose womens,40% off,1999,1199, XXL
allen solly,top, cream,printed rayon round neck womens,40% off,1699,1019," L,M,S,XL"
allen solly,top, dark blue,solid polyester round neck womens,40% off,1499,899," L,M"
allen solly,top, green,printed polyester round neck womens,12% off,1699,1499," L,M,S,XL,XS,XXL"
allen solly,top, green,solid cotton regular neck womens,33% off,1499,999," L,M,S"
allen solly,top, green,solid cotton round neck womens,40% off,1999,1199," L,M,S,XL,XS,XXL"
allen solly,top, green,solid polyester regular neck womens,12% off,1699,1499," L,M,S,XL,XS,XXL"
allen solly,top, green,solid polyester round neck womens,20% off,1999,1599," L,M,S,XL,XS,XXL"
allen solly,top, grey,printed polyester cotton round neck womens regular,40% off,1599,959," L,M,S"
allen solly,top, grey,printed viscose regular neck womens,23% off,1299,999," L,M,S,XL,XS,XXL"
allen solly,top, grey,solid polyester regular neck womens,40% off,1699,1019," L,M,S,XL,XS,XXL"
allen solly,top, grey,solid viscose v-neck womens knit,40% off,1799,1079," M,XL,XXL"
allen solly,top, light blue,solid polyester round neck womens,40% off,1699,1019," M,XXL"
allen solly,top, light blue,stripes viscose v neck womens,40% off,1899,1139," L,M,S,XL,XS,XXL"
allen solly,top, maroon,printed polyester round neck womens,20% off,1299,1039," L,M,S,XL,XS,XXL"
allen solly,top, maroon,printed polyester stylized womens,40% off,1699,1019," L,M,S,XL,XS"
allen solly,top, maroon,prints polyester round neck womens regular,40% off,1499,899," L,M,S,XL,XS"
allen solly,top, maroon,solid polyester round neck womens,40% off,1699,1019, XXL
allen solly,top, maroon,textured polyester round neck womens regular,40% off,1899,1139," L,M,S,XL,XS,XXL"
allen solly,top, mid blue,solid polyester round neck womens,40% off,999,599," L,S"
allen solly,top, navy,printed polyester cotton round neck womens regular,40% off,1699,1019," L,M,S,XL"
allen solly,top, navy,printed polyester cotton round neck womens regular,40% off,1699,1019," M,S"
allen solly,top, navy,printed polyester v-neck womens,40% off,1499,899," XL,XXL"
allen solly,top, navy,solid viscose boat neck womens knit,40% off,1799,1079," S,XL"
allen solly,top, off white,printed polyester stylized womens,40% off,1499,899," L,M,S,XS"
allen solly,top, off white,printed rayon regular neck womens,12% off,1699,1499," L,M,S,XL,XS,XXL"
allen solly,top, off white,solid cotton round neck womens,40% off,1999,1199," L,M,S,XL,XS,XXL"
allen solly,top, off white,solid viscose regular neck womens,40% off,1699,1019, L
allen solly,top, olive,solid polyester round neck womens,20% off,1599,1279," L,S,XL,XS,XXXL"
allen solly,top, olive,solid viscose round neck womens knit,40% off,1599,959," L,XS"
allen solly,top, orange,solid cotton round neck womens,40% off,1699,1019," L,M,S,XL"
allen solly,top, peach,solid cotton v neck womens,40% off,1699,1019," L,M,S,XL,XS,XXL"
allen solly,top, peach,solid viscose round neck womens,40% off,1899,1139," L,M,S,XL,XS,XXL"
allen solly,top, pink,printed polyester regular neck womens,40% off,1699,1019," L,M,S,XL,XS,XXL"
allen solly,top, pink,printed polyester round neck womens,12% off,1699,1499," L,M,S,XL,XS,XXL"
allen solly,top, pink,printed polyester v neck womens,20% off,1999,1599," L,M,S,XL,XS,XXL"
allen solly,top, pink,prints polyester round neck womens regular,40% off,1499,899," L,M,S,XL,XS,XXL"
allen solly,top, pink,solid cotton linen blend round neck womens,40% off,1699,1019," L,M,S,XL"
allen solly,top, pink,solid polyester round neck womens,20% off,1999,1599," L,M,S,XL,XS,XXL"
allen solly,top, pink,solid polyester round neck womens,40% off,1499,899," L,M,S"
allen solly,top, purple,printed viscose round neck womens,40% off,1599,959," L,M,S,XL,XS"
allen solly,top, purple,solid cotton v neck womens,20% off,1499,1199," L,M,S,XL,XS,XXL"
allen solly,top, red,printed polyester v-neck womens,40% off,1499,899," L,M,S,XS,XXL"
allen solly,top, red,solid polyester round neck womens regular,20% off,1599,1279," L,M,S,XL,XS"
allen solly,top, red,solid polyester womens,40% off,1699,1019, S
allen solly,top, rust,solid polyester v neck womens,40% off,1299,779," L,M,S,XL"
allen solly,top, white,printed viscose v neck womens,40% off,1699,1019," L,M,S,XL,XS,XXL"
allen solly,top, white,solid cotton round neck womens regular fit,40% off,2499,1499, XS
allen solly,top, white,solid polyester cotton round neck womens regular,40% off,1699,1019," L,M"
allen solly,top, yellow,printed rayon regular neck womens,12% off,1699,1499," L,M,S,XL,XS,XXL"
allen solly,top, yellow,printed viscose regular neck womens,40% off,1299,779," L,M,S,XL,XS,XXL"
allen solly,top, yellow,solid cotton round neck womens,12% off,1699,1499," L,M,S,XL,XS,XXL"
allen solly,top, yellow,solid cotton v neck womens,40% off,1699,1019," L,M,S,XL,XS,XXL"
allen solly,trousers, black,printed regular fit rayon womens formal wear,40% off,1799,1079," 28,30,32"
allen solly,trousers, black,solid polyester regular fit womens,20% off,3998,3198," 26,28,30,32,34,36"
allen solly,trousers, black,solid polyester regular fit womens,20% off,1999,1599," 28,30,32,34"
allen solly,trousers, black,solid polyester regular fit womens,40% off,1999,1199," 26,28,30,32,34,36"
allen solly,trousers, black,solid rayon regular fit womens,20% off,1299,1039," 26,28,30,32,34,36"
allen solly,trousers, black,solid regular fit polyester womens formal wear,40% off,1899,1139," 26,28"
allen solly,trousers, black,solid regular fit polyester womens formal wear,40% off,2299,1379," 26,28,30,32,34,36"
allen solly,trousers, black,stripes polyester regular fit womens,20% off,1999,1599," 26,28,30,32,34,36"
allen solly,trousers, black,textured regular fit polyester womens formal wear,40% off,2299,1379," 26,28,30,32,34,36"
allen solly,trousers, black,womens 3 pocket solid,20% off,1799,1439," 26,34,36"
allen solly,trousers, black,womens 4 pocket solid,20% off,1899,1519," 28,30,32,34,36"
allen solly,trousers, black,womens solid formal,20% off,1999,1599," 26,28,30,32"
allen solly,trousers, charcoal,solid rayon regular fit womens,20% off,1299,1039," 26,28,30,32,34,36"
allen solly,trousers, charcoal,solid regular fit polyester womens,40% off,1899,1139," 26,30,32,34,36"
allen solly,trousers, charcoal,solid regular fit rayon womens formal wear,40% off,1599,959," 26,28,30,34"
allen solly,trousers, charcoal,solid viscose regular fit womens,20% off,1799,1439," 26,28,30,32,34,36"
allen solly,trousers, chocolate,solid polyester regular fit womens,40% off,1999,1199," 28,30,32,34,36"
allen solly,trousers, dark blue,womens 3 pocket solid,20% off,1799,1439," 26,30,32,34,36"
allen solly,trousers, green,solid polyester regular fit womens,40% off,2299,1379," 28,30,32,34"
allen solly,trousers, grey,stripes polyester regular fit womens,20% off,2299,1839," 26,28,30,32,34,36"
allen solly,trousers, grey,womens slub formal,20% off,1799,1439," 28,34,36"
allen solly,trousers, light blue,textured regular fit polyester womens formal wear,40% off,1999,1199," 28,30,32,34,36"
allen solly,trousers, ltgrey,textured regular fit polyester womens formal wear,40% off,1999,1199," 30,32,36"
allen solly,trousers, maroon,solid regular fit rayon womens formal wear,40% off,1599,959," 28,30,32,34"
allen solly,trousers, mid blue,checks polyester regular fit womens,35% off,2299,1499," 34,36"
allen solly,trousers, mid blue,checks regular fit polyester blend womens,40% off,1899,1139, 36
allen solly,trousers, mid blue,solid regular fit cotton womens casual,20% off,1599,1279," 26,28,30,32,34,36"
allen solly,trousers, multi,printed cotton regular fit womens,40% off,3198,1918," 26,28,30,32,34,36"
allen solly,trousers, natural,textured cotton regular fit womens,20% off,2299,1839," 28,30,32,34"
allen solly,trousers, navy,printed regular fit rayon womens formal wear,40% off,1799,1079," 26,28,30,32,34,36"
allen solly,trousers, navy,solid rayon regular fit womens,20% off,1299,1039," 26,28,30,32,34,36"
allen solly,trousers, navy,solid regular fit rayon womens formal wear,40% off,1599,959, 30
allen solly,trousers, olive,solid polyester regular fit womens,40% off,2299,1379," 28,30,32,34"
allen solly,trousers, teal,checks polyester regular fit womens,40% off,2299,1379," 26,28,30,32,34,36"
allen solly,t-shirt, black,solid cotton round neck womens,20% off,1299,1039," L,M,S,XL,XS,XXL"
allen solly,t-shirt, black,solid cotton v neck womens,40% off,1099,659," L,M,S,XL,XS,XXL"
allen solly,t-shirt, green,solid cotton round neck womens,20% off,1299,1039," L,M,S,XL,XS,XXL"
allen solly,t-shirt, green,solid cotton round neck womens,40% off,1099,659," L,M,S,XL,XS,XXL"
allen solly,t-shirt, green,solid cotton womens casual,40% off,1299,779," L,M,S,XL,XS,XXL"
allen solly,t-shirt, mid blue,solid cotton womens casual,40% off,1299,779," L,M,S,XL,XS,XXL"
allen solly,t-shirt, mid blue,solid viscose round neck womens,17% off,1799,1499," L,M,S,XL,XS,XXL"
allen solly,t-shirt, multi,printed cotton round neck womens,40% off,1998,1198," L,M,S,XL,XS,XXL"
allen solly,t-shirt, off white,solid cotton round neck womens,40% off,1099,659," L,M,S,XL,XS,XXL"
allen solly,t-shirt, olive,checks polyester regular neck womens,12% off,1699,1499," L,M,S,XL"
allen solly,t-shirt, orange,solid viscose round neck womens,38% off,1599,999," L,M,S,XL,XS,XXL"
allen solly,t-shirt, orange,solid viscose round neck womens,40% off,1799,1079," L,M,S,XL,XS,XXL"
allen solly,t-shirt, purple,solid viscose turtle neck womens,40% off,1599,959," L,M,S,XL,XS,XXL"
allen solly,t-shirt, red,solid cotton round neck womens,27% off,1099,799," L,M,S,XL,XS,XXL"
allen solly,t-shirt, yellow,solid cotton round neck womens,40% off,1099,659," L,M,S,XS,XXL"
allen solly,t-shirt, yellow,solid viscose round neck womens,12% off,1699,1499," L,M,S,XL,XS,XXL"
allen solly,tunic, peach,womens collared printed shirt,40% off,1799,1079, L
altlife,bralette, black,solid polyester blend womens active wear,50% off,899,449," L,M,S,XL,XS"
altlife,bralette, dark grey,solid polyester blend womens active wear,50% off,899,449," L,M,S,XL,XS"
altlife,bralette, misty lilac,solid polyester blend womens active wear,50% off,899,449," L,M,S,XL,XS"
altlife,bralette, off white,solid polyester blend womens active wear,50% off,899,449," L,M,S,XL,XS"
altlife,bralette, old rose,solid polyester blend womens active wear,50% off,899,449," L,M,S,XL,XS"
altlife,bralette, wine,solid polyester blend womens active wear,50% off,899,449," L,M,S,XL,XS"
altlife,dress, black,printed cotton regular neck womens regular,50% off,999,499," L,M,S,XL,XS,XXL"
altlife,dress, nude,printed regular fit womens active wear,50% off,999,499," L,M,S,XL,XS,XXL"
altlife,joggers, berry,solid cotton ankle length womens active wear,50% off,899,449," 28,30,32,34,36"
altlife,joggers, black,printed cotton stretch full length womens,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, black,solid cotton full length womens,50% off,999,499," 28,30,32,34,36"
altlife,joggers, black,solid cotton stretch full length womens,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, blush,solid cotton full length womens,50% off,999,499," 28,30,32,34,36"
altlife,joggers, blush,solid polyester blend ankle length womens active wear,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, dusty pink,solid cotton stretch full length womens,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, grey melange,solid cotton ankle length womens active wear,50% off,899,449," 28,30,32,34,36"
altlife,joggers, lilac,solid cotton full length womens,50% off,999,499," 28,30,32,34,36"
altlife,joggers, lilac,solid cotton stretch full length womens,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, nude,solid relaxed fit cotton stretch womens active wear,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, olive,solid polyester blend ankle length womens active wear,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, rust,solid cotton stretch full length womens,50% off,1299,649," 28,30,32,34,36"
altlife,joggers, sage,solid cotton full length womens,50% off,999,499," 28,30,32,34,36"
altlife,joggers, wine,solid cotton full length womens,50% off,999,499," 28,30,32,34,36"
altlife,joggers, wine,solid cotton stretch full length womens,50% off,1299,649," 28,30,32,34,36"
altlife,jumpsuit, multi,stripes sleeveless cotton womens full length,50% off,1499,749, XL
altlife,pants, grey,printed skinny fit cotton blend womens active wear track,50% off,999,499," 28,30,32,34,36"
altlife,shorts, anthra melange,printed cotton regular neck womens top and,50% off,1299,649," L,M,S,XL,XXL"
altlife,shorts, black,printed cotton regular neck womens top and,50% off,1299,649," L,M,S,XL,XXL"
altlife,shorts, black,regular fit thigh length cotton womens active wear,50% off,998,498," 28,30,32,34,36"
altlife,shorts, blush,regular fit thigh length cotton womens active wear,50% off,998,498," 28,30,32,34,36"
altlife,shorts, fuschia,solid cotton thigh length womens active wear,50% off,499,249," 28,30,32,34,36"
altlife,shorts, grey melange,regular fit thigh length cotton womens active wear,50% off,998,498," 28,30,32,34,36"
altlife,shorts, lilac,patch work cotton regular neck womens top and,50% off,1299,649," L,M,S,XL,XXL"
altlife,shorts, lilac,regular fit thigh length cotton womens active wear,50% off,499,249," 28,30,32,34,36"
altlife,shorts, lime green,regular fit thigh length cotton womens active wear,50% off,499,249," 28,30,32,34,36"
altlife,shorts, old rose,solid cotton thigh length womens active wear,50% off,499,249," 28,30,32,34,36"
altlife,shorts, red,regular fit thigh length cotton womens active wear,50% off,499,249," 28,30,32,34,36"
altlife,shorts, royal blue,printed cotton regular neck womens top and,50% off,1299,649," L,M,S,XL,XXL"
altlife,shorts, turquoise,regular fit thigh length cotton womens active wear,50% off,499,249," 28,30,32,34,36"
altlife,shorts, yellow,regular fit thigh length cotton womens active wear,50% off,499,249," 28,30,32,34,36"
altlife,sweatshirt, black,printed cotton stretch regular neck womens,50% off,1299,649," L,M,S,XL,XS"
altlife,sweatshirt, dusty pink,printed cotton stretch regular neck womens,50% off,1299,649," L,M,S,XL,XS"
altlife,sweatshirt, lilac,printed cotton stretch regular neck womens,50% off,1299,649," L,M,S,XL,XS"
altlife,sweatshirt, wine,printed cotton stretch regular neck womens,50% off,1299,649," L,M,S,XL,XS"
altlife,tights, anthra melange,printed cotton blend ankle length womens active wear,50% off,999,499," 28,30,32,34,36"
altlife,tights, black,color block skinny fit cotton stretch womens active wear,50% off,1998,998," 28,30,32,34,36"
altlife,tights, black,printed cotton blend ankle length womens active wear,50% off,2997,1497," 28,30,32,34,36"
altlife,tights, black,printed skinny fit cotton blend womens active wear,50% off,999,499," 28,30,32,34,36"
altlife,tights, black,printed skinny fit cotton stretch womens active wear,50% off,1299,649," 28,30,32,34,36"
