Year,Quarter,Month,Day,Item Purchased,Count of Customer Reference ID,Payment Method,Sum of Review Rating,Sum of Purchase Amount (USD)
2023,Qtr 2,April,25,Leggings,1,Cash,5,157
2023,Qtr 2,April,25,Loafers,1,Cash,3,111
2023,Qtr 2,April,25,Pants,1,Credit Card,4,38
2023,Qtr 2,April,25,Poncho,1,Cash,3,81
2023,Qtr 2,April,25,Poncho,1,Credit Card,2,191
2023,Qtr 2,April,25,Slippers,1,Credit Card,3,157
2023,Qtr 2,April,25,Swimsuit,1,Credit Card,5,122
2023,Qtr 2,April,25,Tank Top,1,Cash,3,190
2023,Qtr 2,April,25,Tie,1,Credit Card,4,157
2023,Qtr 2,April,26,Backpack,1,Cash,3,130
2023,Qtr 2,April,26,Cardigan,1,Cash,5,49
2023,Qtr 2,April,26,Jumpsuit,1,Credit Card,2,54
2023,Qtr 2,April,26,Kimono,1,Cash,5,21
2023,Qtr 2,April,26,Scarf,1,Credit Card,4,98
2023,Qtr 2,April,26,Shorts,1,Credit Card,2,164
2023,Qtr 2,April,26,Slippers,1,Cash,3,157
2023,Qtr 2,April,26,Tank Top,1,Credit Card,5,49
2023,Qtr 2,April,26,Trench Coat,1,Cash,4,91
2023,Qtr 2,April,26,Trousers,1,Cash,4,157
2023,Qtr 2,April,27,Backpack,1,Cash,4,56
2023,Qtr 2,April,27,Backpack,1,Credit Card,5,162
2023,Qtr 2,April,27,Bowtie,1,Cash,3,80
2023,Qtr 2,April,27,Cardigan,1,Credit Card,2,92
2023,Qtr 2,April,27,Dress,1,Cash,5,25
2023,Qtr 2,April,27,Handbag,1,Cash,2,86
2023,Qtr 2,April,27,Kimono,2,Credit Card,8,215
2023,Qtr 2,April,27,Onesie,1,Cash,3,93
2023,Qtr 2,April,27,Pants,1,Credit Card,4,200
2023,Qtr 2,April,27,Shorts,1,Credit Card,3,157
2023,Qtr 2,April,27,Sun Hat,1,Cash,3,94
2023,Qtr 2,April,27,Sunglasses,1,Credit Card,4,157
2023,Qtr 2,April,27,Tie,1,Credit Card,4,82
2023,Qtr 2,April,27,T-shirt,1,Credit Card,2,157
2023,Qtr 2,April,27,Tunic,1,Cash,2,169
2023,Qtr 2,April,28,Kimono,1,Credit Card,4,91
2023,Qtr 2,April,28,Loafers,1,Cash,2,157
2023,Qtr 2,April,28,Poncho,1,Cash,3,157
2023,Qtr 2,April,28,Scarf,2,Cash,7,271
2023,Qtr 2,April,28,Swimsuit,1,Credit Card,3,32
2023,Qtr 2,April,28,Trench Coat,1,Credit Card,5,14
2023,Qtr 2,April,28,T-shirt,1,Cash,4,179
2023,Qtr 2,April,28,Tunic,1,Credit Card,2,114
2023,Qtr 2,April,28,Wallet,1,Credit Card,5,157
2023,Qtr 2,April,29,Hat,1,Credit Card,2,147
2023,Qtr 2,April,29,Jumpsuit,1,Credit Card,3,157
2023,Qtr 2,April,29,Kimono,1,Credit Card,5,157
2023,Qtr 2,April,29,Pants,1,Credit Card,4,88
2023,Qtr 2,April,29,Vest,1,Credit Card,5,157
2023,Qtr 2,April,30,Blazer,1,Cash,2,157
2023,Qtr 2,April,30,Bowtie,1,Credit Card,3,61
2023,Qtr 2,April,30,Flip-Flops,1,Credit Card,5,172
2023,Qtr 2,April,30,Handbag,1,Credit Card,4,157
2023,Qtr 2,April,30,Jacket,1,Credit Card,2,157
2023,Qtr 2,April,30,Pajamas,1,Credit Card,3,191
2023,Qtr 2,April,30,Slippers,1,Credit Card,4,157
2023,Qtr 2,April,30,Socks,1,Credit Card,3,139
2023,Qtr 2,April,30,Sunglasses,1,Cash,3,36
2023,Qtr 2,April,30,Swimsuit,1,Cash,3,73
2023,Qtr 2,April,30,Tank Top,1,Credit Card,4,29
2023,Qtr 2,April,30,Trench Coat,1,Cash,3,37
2023,Qtr 2,May,1,Bowtie,1,Cash,4,147
2023,Qtr 2,May,1,Camisole,1,Cash,3,28
2023,Qtr 2,May,1,Jeans,1,Cash,2,139
2023,Qtr 2,May,1,Raincoat,1,Cash,2,48
2023,Qtr 2,May,1,T-shirt,1,Credit Card,2,145
2023,Qtr 2,May,1,Wallet,2,Cash,8,296
2023,Qtr 2,May,2,Blouse,1,Credit Card,2,137
2023,Qtr 2,May,2,Coat,1,Credit Card,5,157
2023,Qtr 2,May,2,Hoodie,1,Cash,2,196
2023,Qtr 2,May,2,Kimono,1,Cash,3,31
2023,Qtr 2,May,2,Overalls,1,Credit Card,5,173
2023,Qtr 2,May,2,Pants,1,Cash,4,97
2023,Qtr 2,May,2,Scarf,1,Cash,4,189
2023,Qtr 2,May,2,Sunglasses,1,Cash,4,69
2023,Qtr 2,May,2,Sweater,1,Cash,3,75
2023,Qtr 2,May,2,Swimsuit,1,Cash,4,167
2023,Qtr 2,May,2,Tank Top,1,Cash,4,157
2023,Qtr 2,May,2,Tie,1,Credit Card,3,21
2023,Qtr 2,May,3,Blazer,1,Credit Card,5,145
2023,Qtr 2,May,3,Cardigan,1,Cash,5,93
2023,Qtr 2,May,3,Jacket,1,Credit Card,2,68
2023,Qtr 2,May,3,Jeans,1,Credit Card,2,195
2023,Qtr 2,May,3,Loafers,1,Cash,3,76
2023,Qtr 2,May,3,Pajamas,1,Credit Card,3,157
2023,Qtr 2,May,3,T-shirt,1,Credit Card,5,132
2023,Qtr 2,May,4,Camisole,1,Cash,3,157
2023,Qtr 2,May,4,Dress,1,Cash,3,72
2023,Qtr 2,May,4,Gloves,1,Cash,2,156
2023,Qtr 2,May,4,Loafers,1,Cash,5,157
2023,Qtr 2,May,4,Loafers,1,Credit Card,4,117
2023,Qtr 2,May,4,Pants,2,Cash,9,314
2023,Qtr 2,May,4,Polo Shirt,1,Credit Card,3,118
2023,Qtr 2,May,4,Sun Hat,1,Cash,5,31
2023,Qtr 2,May,4,Sunglasses,1,Cash,2,54
2023,Qtr 2,May,4,Vest,1,Cash,5,154
2023,Qtr 2,May,5,Backpack,1,Cash,5,54
2023,Qtr 2,May,5,Blouse,2,Cash,7,173
2023,Qtr 2,May,5,Camisole,1,Credit Card,2,29
2023,Qtr 2,May,5,Dress,1,Cash,2,44
2023,Qtr 2,May,5,Handbag,1,Credit Card,4,173
2023,Qtr 2,May,5,Leggings,1,Credit Card,2,68
2023,Qtr 2,May,5,Onesie,1,Cash,5,148
2023,Qtr 2,May,5,Pants,2,Cash,8,275
2023,Qtr 2,May,5,Trousers,1,Cash,2,157
2023,Qtr 2,May,5,Trousers,1,Credit Card,5,157
2023,Qtr 2,May,5,T-shirt,1,Credit Card,4,30
2023,Qtr 2,May,6,Belt,1,Credit Card,2,62
2023,Qtr 2,May,6,Blazer,1,Credit Card,4,95
2023,Qtr 2,May,6,Blouse,1,Credit Card,2,200
2023,Qtr 2,May,6,Dress,1,Credit Card,4,157
2023,Qtr 2,May,6,Loafers,1,Cash,2,122
2023,Qtr 2,May,6,Onesie,1,Credit Card,3,91
2023,Qtr 2,May,6,Pants,1,Cash,4,3378
2023,Qtr 2,May,6,Raincoat,1,Cash,4,188
2023,Qtr 2,May,6,Skirt,1,Cash,2,157
2023,Qtr 2,May,6,Slippers,1,Cash,5,52
2023,Qtr 2,May,6,Socks,1,Credit Card,5,67
2023,Qtr 2,May,6,Tie,1,Cash,4,24
2023,Qtr 2,May,6,T-shirt,1,Cash,5,130
2023,Qtr 2,May,6,Umbrella,2,Cash,10,326
2023,Qtr 2,May,7,Camisole,1,Credit Card,4,83
2023,Qtr 2,May,7,Cardigan,1,Credit Card,4,104
2023,Qtr 2,May,7,Leggings,1,Cash,2,157
2023,Qtr 2,May,7,Pajamas,1,Credit Card,3,157
2023,Qtr 2,May,7,Polo Shirt,1,Credit Card,3,158
2023,Qtr 2,May,7,Scarf,1,Credit Card,5,39
2023,Qtr 2,May,7,Socks,1,Credit Card,3,147
2023,Qtr 2,May,7,Tunic,1,Cash,4,136
2023,Qtr 2,May,8,Backpack,1,Credit Card,3,157
2023,Qtr 2,May,8,Hat,1,Cash,3,157
2023,Qtr 2,May,8,Hoodie,1,Cash,2,197
2023,Qtr 2,May,8,Jacket,1,Credit Card,3,189
2023,Qtr 2,May,8,Skirt,1,Cash,4,164
2023,Qtr 2,May,8,Sneakers,1,Credit Card,2,123
2023,Qtr 2,May,8,Sunglasses,1,Cash,4,118
2023,Qtr 2,May,8,Tank Top,1,Cash,3,160
2023,Qtr 2,May,9,Camisole,1,Cash,5,138
2023,Qtr 2,May,9,Coat,2,Credit Card,6,320
2023,Qtr 2,May,9,Flip-Flops,1,Credit Card,2,157
2023,Qtr 2,May,9,Gloves,1,Credit Card,4,59
2023,Qtr 2,May,9,Handbag,1,Cash,3,157
2023,Qtr 2,May,9,Jacket,1,Credit Card,3,178
2023,Qtr 2,May,9,Jeans,1,Credit Card,5,157
2023,Qtr 2,May,9,Kimono,1,Cash,3,31
2023,Qtr 2,May,9,Polo Shirt,1,Cash,3,173
2023,Qtr 2,May,9,Scarf,1,Credit Card,4,157
2023,Qtr 2,May,9,Tank Top,1,Cash,1,124
2023,Qtr 2,May,9,Tank Top,1,Credit Card,5,184
2023,Qtr 2,May,9,Tunic,1,Credit Card,2,157
2023,Qtr 2,May,10,Belt,1,Credit Card,2,81
2023,Qtr 2,May,10,Cardigan,1,Credit Card,4,133
2023,Qtr 2,May,10,Coat,1,Cash,4,48
2023,Qtr 2,May,10,Jeans,1,Credit Card,5,157
2023,Qtr 2,May,10,Leggings,1,Cash,2,141
2023,Qtr 2,May,10,Onesie,1,Credit Card,5,77
2023,Qtr 2,May,10,Pajamas,1,Cash,4,107
2023,Qtr 2,May,10,Polo Shirt,1,Credit Card,2,118
2023,Qtr 2,May,10,Skirt,1,Cash,5,157
2023,Qtr 2,May,10,Slippers,1,Cash,5,31
2023,Qtr 2,May,10,Slippers,1,Credit Card,2,45
2023,Qtr 2,May,11,Camisole,1,Credit Card,4,126
2023,Qtr 2,May,11,Coat,1,Cash,5,153
2023,Qtr 2,May,11,Flannel Shirt,1,Credit Card,3,12
2023,Qtr 2,May,11,Flip-Flops,1,Credit Card,4,91
2023,Qtr 2,May,11,Skirt,1,Credit Card,5,182
2023,Qtr 2,May,11,Sunglasses,1,Cash,2,123
2023,Qtr 2,May,11,Swimsuit,1,Credit Card,5,157
2023,Qtr 2,May,11,Trousers,1,Credit Card,2,66
2023,Qtr 2,May,11,T-shirt,1,Credit Card,2,157
2023,Qtr 2,May,12,Boots,1,Credit Card,4,84
2023,Qtr 2,May,12,Hoodie,1,Cash,3,87
2023,Qtr 2,May,12,Jacket,1,Cash,2,70
2023,Qtr 2,May,12,Kimono,1,Credit Card,3,3138
2023,Qtr 2,May,12,Pajamas,1,Cash,2,128
2023,Qtr 2,May,12,Pajamas,1,Credit Card,5,46
2023,Qtr 2,May,12,Pants,1,Cash,5,47
2023,Qtr 2,May,12,Raincoat,1,Credit Card,3,160
2023,Qtr 2,May,12,Shorts,1,Credit Card,5,172
2023,Qtr 2,May,12,Tie,1,Credit Card,3,44
2023,Qtr 2,May,12,T-shirt,1,Cash,5,188
2023,Qtr 2,May,13,Backpack,2,Credit Card,7,169
2023,Qtr 2,May,13,Cardigan,1,Cash,2,23
2023,Qtr 2,May,13,Hoodie,1,Cash,3,194
2023,Qtr 2,May,13,Kimono,1,Credit Card,3,75
2023,Qtr 2,May,13,Leggings,1,Cash,3,181
2023,Qtr 2,May,13,Polo Shirt,1,Credit Card,3,34
2023,Qtr 2,May,13,Socks,1,Credit Card,5,139
2023,Qtr 2,May,13,Sweater,1,Cash,3,63
2023,Qtr 2,May,14,Cardigan,1,Credit Card,3,181
2023,Qtr 2,May,14,Flannel Shirt,1,Credit Card,2,94
2023,Qtr 2,May,14,Flip-Flops,1,Cash,3,138
2023,Qtr 2,May,14,Gloves,1,Cash,4,185
2023,Qtr 2,May,14,Shorts,1,Cash,2,131
2023,Qtr 2,May,14,Wallet,1,Cash,3,87
2023,Qtr 2,May,15,Blouse,1,Credit Card,3,188
2023,Qtr 2,May,15,Cardigan,1,Cash,2,157
2023,Qtr 2,May,15,Jacket,1,Cash,5,31
2023,Qtr 2,May,15,Kimono,1,Credit Card,4,142
2023,Qtr 2,May,15,Raincoat,1,Cash,5,173
2023,Qtr 2,May,15,Sunglasses,1,Credit Card,5,28
2023,Qtr 2,May,15,Tank Top,1,Cash,3,94
2023,Qtr 2,May,15,Vest,1,Credit Card,3,157
2023,Qtr 2,May,16,Blazer,1,Cash,3,187
2023,Qtr 2,May,16,Blazer,1,Credit Card,4,126
2023,Qtr 2,May,16,Cardigan,1,Credit Card,5,157
2023,Qtr 2,May,16,Dress,1,Credit Card,3,40
2023,Qtr 2,May,16,Gloves,1,Cash,3,157
2023,Qtr 2,May,16,Hat,1,Cash,4,157
2023,Qtr 2,May,16,Loafers,1,Cash,4,157
2023,Qtr 2,May,16,Poncho,1,Cash,4,85
2023,Qtr 2,May,16,Sweater,1,Cash,4,136
2023,Qtr 2,May,16,Tie,1,Credit Card,1,22
2023,Qtr 2,May,17,Blazer,1,Cash,5,157
2023,Qtr 2,May,17,Blouse,1,Credit Card,3,162
2023,Qtr 2,May,17,Bowtie,1,Credit Card,3,153
2023,Qtr 2,May,17,Jacket,1,Cash,2,67
2023,Qtr 2,May,17,Jumpsuit,1,Cash,4,136
2023,Qtr 2,May,17,Onesie,1,Cash,3,165
2023,Qtr 2,May,17,Overalls,1,Credit Card,2,45
2023,Qtr 2,May,17,Raincoat,1,Credit Card,4,137
2023,Qtr 2,May,17,Shorts,2,Cash,5,330
2023,Qtr 2,May,17,Sun Hat,1,Cash,4,29
2023,Qtr 2,May,17,Vest,2,Cash,9,379
2023,Qtr 2,May,17,Wallet,1,Cash,3,60
2023,Qtr 2,May,18,Belt,1,Credit Card,5,71
2023,Qtr 2,May,18,Blouse,1,Cash,3,137
2023,Qtr 2,May,18,Jumpsuit,1,Cash,4,184
2023,Qtr 2,May,18,Kimono,2,Credit Card,6,297
2023,Qtr 2,May,18,Pants,1,Credit Card,2,10
2023,Qtr 2,May,18,Shorts,1,Cash,3,17
2023,Qtr 2,May,18,Sun Hat,1,Credit Card,3,47
2023,Qtr 2,May,18,Umbrella,1,Credit Card,2,159
2023,Qtr 2,May,19,Flip-Flops,1,Cash,3,157
2023,Qtr 2,May,19,Jeans,1,Cash,5,4771
2023,Qtr 2,May,19,Leggings,1,Cash,5,25
2023,Qtr 2,May,19,Leggings,1,Credit Card,3,124
2023,Qtr 2,May,19,Overalls,1,Credit Card,5,148
2023,Qtr 2,May,19,Sandals,2,Credit Card,8,230
2023,Qtr 2,May,19,Sneakers,1,Credit Card,2,12
2023,Qtr 2,May,19,Socks,1,Cash,5,86
2023,Qtr 2,May,19,Sweater,1,Credit Card,3,117
2023,Qtr 2,May,19,Tank Top,1,Cash,4,65
2023,Qtr 2,May,19,Trousers,1,Cash,3,157
2023,Qtr 2,May,19,T-shirt,1,Cash,3,86
2023,Qtr 2,May,19,Umbrella,1,Credit Card,5,64
2023,Qtr 2,May,20,Camisole,1,Cash,4,163
2023,Qtr 2,May,20,Camisole,1,Credit Card,5,18
2023,Qtr 2,May,20,Jeans,1,Credit Card,5,80
2023,Qtr 2,May,20,Pajamas,1,Cash,5,20
2023,Qtr 2,May,20,Pajamas,1,Credit Card,4,157
2023,Qtr 2,May,20,Scarf,2,Credit Card,5,192
2023,Qtr 2,May,20,Skirt,1,Cash,4,157
2023,Qtr 2,May,20,Tank Top,1,Credit Card,3,25
2023,Qtr 2,May,20,Tie,1,Cash,4,45
2023,Qtr 2,May,20,Trench Coat,2,Cash,4,93
2023,Qtr 2,May,20,Tunic,1,Cash,5,56
2023,Qtr 2,May,21,Flannel Shirt,1,Cash,5,108
2023,Qtr 2,May,21,Flannel Shirt,1,Credit Card,4,30
2023,Qtr 2,May,21,Gloves,1,Cash,3,148
2023,Qtr 2,May,21,Handbag,1,Credit Card,3,157
2023,Qtr 2,May,21,Hat,1,Cash,5,154
2023,Qtr 2,May,21,Jacket,1,Credit Card,2,142
2023,Qtr 2,May,21,Overalls,1,Cash,2,157
2023,Qtr 2,May,21,Polo Shirt,1,Credit Card,2,29
2023,Qtr 2,May,21,Sandals,1,Credit Card,4,78
2023,Qtr 2,May,21,Shorts,1,Cash,2,153
2023,Qtr 2,May,21,Sweater,1,Cash,2,106
2023,Qtr 2,May,21,Trench Coat,1,Credit Card,5,164
2023,Qtr 2,May,21,Umbrella,1,Credit Card,3,112
2023,Qtr 2,May,22,Boots,1,Credit Card,5,161
2023,Qtr 2,May,22,Hat,1,Cash,4,53
2023,Qtr 2,May,22,Hoodie,1,Credit Card,3,55
2023,Qtr 2,May,22,Jacket,1,Credit Card,3,190
2023,Qtr 2,May,22,Leggings,1,Credit Card,4,64
2023,Qtr 2,May,22,Skirt,1,Credit Card,3,157
2023,Qtr 2,May,22,Swimsuit,1,Cash,4,157
2023,Qtr 2,May,22,Tunic,1,Credit Card,1,157
2023,Qtr 2,May,23,Boots,1,Credit Card,2,157
2023,Qtr 2,May,23,Romper,1,Credit Card,3,83
2023,Qtr 2,May,23,Sneakers,1,Cash,2,191
2023,Qtr 2,May,23,Tank Top,1,Cash,5,97
2023,Qtr 2,May,24,Belt,1,Cash,5,171
2023,Qtr 2,May,24,Blazer,1,Cash,5,96
2023,Qtr 2,May,24,Jacket,1,Credit Card,4,13
2023,Qtr 2,May,24,Poncho,1,Cash,2,149
2023,Qtr 2,May,24,Socks,1,Credit Card,4,10
2023,Qtr 2,May,24,Sweater,1,Credit Card,4,157
2023,Qtr 2,May,25,Blouse,1,Cash,5,44
2023,Qtr 2,May,25,Cardigan,1,Cash,2,170
2023,Qtr 2,May,25,Gloves,1,Cash,4,171
2023,Qtr 2,May,25,Handbag,1,Cash,4,38
2023,Qtr 2,May,25,Jeans,1,Credit Card,4,182
2023,Qtr 2,May,25,Loafers,1,Credit Card,5,12
2023,Qtr 2,May,25,Onesie,1,Cash,5,157
2023,Qtr 2,May,25,Overalls,1,Credit Card,5,131
2023,Qtr 2,May,25,Pajamas,1,Cash,2,157
2023,Qtr 2,May,25,Poncho,1,Cash,3,15
2023,Qtr 2,May,25,Raincoat,1,Cash,5,129
2023,Qtr 2,May,25,Romper,1,Credit Card,5,107
2023,Qtr 2,May,25,Scarf,1,Credit Card,2,115
2023,Qtr 2,May,25,Sneakers,1,Cash,3,125
2023,Qtr 2,May,25,Trousers,1,Cash,3,102
2023,Qtr 2,May,26,Belt,1,Cash,2,3839
2023,Qtr 2,May,26,Hat,1,Credit Card,2,154
2023,Qtr 2,May,26,Jeans,1,Cash,3,86
2023,Qtr 2,May,26,Overalls,1,Cash,3,155
2023,Qtr 2,May,26,Pajamas,1,Credit Card,3,2418
2023,Qtr 2,May,26,T-shirt,1,Cash,3,38
2023,Qtr 2,May,26,Tunic,1,Credit Card,4,119
2023,Qtr 2,May,27,Backpack,1,Cash,3,69
2023,Qtr 2,May,27,Belt,1,Cash,2,154
2023,Qtr 2,May,27,Bowtie,1,Credit Card,2,157
2023,Qtr 2,May,27,Jacket,1,Credit Card,4,77
2023,Qtr 2,May,27,Jeans,1,Cash,3,110
2023,Qtr 2,May,27,Poncho,1,Credit Card,5,87
2023,Qtr 2,May,27,Raincoat,1,Credit Card,4,58
2023,Qtr 2,May,27,Socks,1,Cash,3,157
2023,Qtr 2,May,27,Sun Hat,1,Credit Card,3,106
2023,Qtr 2,May,27,Tank Top,1,Cash,5,92
2023,Qtr 2,May,27,Umbrella,1,Cash,4,186
2023,Qtr 2,May,27,Umbrella,1,Credit Card,4,18
2023,Qtr 2,May,28,Blazer,1,Cash,4,168
2023,Qtr 2,May,28,Handbag,1,Credit Card,4,52
2023,Qtr 2,May,28,Jeans,1,Cash,3,46
2023,Qtr 2,May,28,Trousers,1,Cash,5,129
2023,Qtr 2,May,28,T-shirt,1,Credit Card,4,51
2023,Qtr 2,May,29,Backpack,1,Cash,2,133
2023,Qtr 2,May,29,Jacket,1,Cash,2,125
2023,Qtr 2,May,29,Scarf,1,Cash,5,59
2023,Qtr 2,May,29,Scarf,1,Credit Card,3,2379
2023,Qtr 2,May,29,Shorts,1,Credit Card,3,189
2023,Qtr 2,May,29,Skirt,1,Credit Card,5,55
2023,Qtr 2,May,29,Tank Top,1,Cash,2,197
2023,Qtr 2,May,29,Tie,1,Credit Card,2,97
2023,Qtr 2,May,29,Trench Coat,1,Cash,2,30
2023,Qtr 2,May,29,Trousers,1,Credit Card,3,157
2023,Qtr 2,May,29,T-shirt,2,Cash,6,182
2023,Qtr 2,May,29,Tunic,1,Credit Card,5,14
2023,Qtr 2,May,29,Vest,1,Cash,3,157
2023,Qtr 2,May,30,Backpack,1,Cash,2,138
2023,Qtr 2,May,30,Jacket,1,Cash,3,173
2023,Qtr 2,May,30,Kimono,1,Credit Card,3,157
2023,Qtr 2,May,30,Skirt,1,Credit Card,3,10
2023,Qtr 2,May,30,Tank Top,1,Credit Card,5,139
2023,Qtr 2,May,30,T-shirt,1,Credit Card,5,51
2023,Qtr 2,May,31,Bowtie,1,Cash,2,143
2023,Qtr 2,May,31,Camisole,1,Credit Card,3,157
2023,Qtr 2,May,31,Hat,1,Cash,5,149
2023,Qtr 2,May,31,Hoodie,1,Credit Card,5,62
2023,Qtr 2,May,31,Raincoat,1,Credit Card,4,192
2023,Qtr 2,May,31,Scarf,1,Cash,3,196
2023,Qtr 2,May,31,Shorts,1,Cash,4,157
2023,Qtr 2,May,31,Trench Coat,1,Cash,5,43
2023,Qtr 2,May,31,Trench Coat,1,Credit Card,2,13
2023,Qtr 2,June,1,Belt,1,Cash,3,40
2023,Qtr 2,June,1,Blazer,1,Cash,2,154
2023,Qtr 2,June,1,Loafers,1,Credit Card,4,140
2023,Qtr 2,June,1,Polo Shirt,1,Cash,3,157
2023,Qtr 2,June,1,Poncho,1,Credit Card,5,157
2023,Qtr 2,June,1,Romper,1,Cash,3,91
2023,Qtr 2,June,1,Romper,1,Credit Card,5,188
2023,Qtr 2,June,1,Scarf,1,Cash,3,175
2023,Qtr 2,June,1,Shorts,1,Credit Card,2,95
2023,Qtr 2,June,1,Skirt,1,Cash,4,196
2023,Qtr 2,June,1,Sunglasses,1,Cash,3,70
2023,Qtr 2,June,1,Tank Top,1,Cash,5,68
2023,Qtr 2,June,1,Umbrella,1,Cash,2,137
2023,Qtr 2,June,1,Vest,1,Cash,5,89
2023,Qtr 2,June,1,Vest,1,Credit Card,2,13
2023,Qtr 2,June,2,Backpack,1,Cash,5,157
2023,Qtr 2,June,2,Jumpsuit,1,Cash,3,55
2023,Qtr 2,June,2,Overalls,1,Cash,4,80
2023,Qtr 2,June,2,Pants,1,Cash,3,195
2023,Qtr 2,June,2,Trousers,1,Credit Card,3,145
2023,Qtr 2,June,2,Umbrella,1,Cash,5,18
2023,Qtr 2,June,2,Vest,1,Credit Card,3,125
2023,Qtr 2,June,3,Blazer,1,Credit Card,5,92
2023,Qtr 2,June,3,Coat,1,Cash,3,176
2023,Qtr 2,June,3,Flannel Shirt,1,Credit Card,5,109
2023,Qtr 2,June,3,Kimono,1,Credit Card,3,44
2023,Qtr 2,June,3,Loafers,1,Credit Card,5,91
2023,Qtr 2,June,3,Overalls,1,Credit Card,5,157
2023,Qtr 2,June,3,Romper,1,Cash,3,157
2023,Qtr 2,June,3,Slippers,1,Credit Card,3,200
2023,Qtr 2,June,3,Sunglasses,1,Credit Card,4,150
2023,Qtr 2,June,3,Tunic,1,Cash,4,157
2023,Qtr 2,June,3,Wallet,1,Cash,4,31
2023,Qtr 2,June,4,Leggings,2,Credit Card,5,362
2023,Qtr 2,June,4,Onesie,1,Cash,3,115
2023,Qtr 2,June,4,Raincoat,1,Credit Card,2,63
2023,Qtr 2,June,4,Shorts,1,Credit Card,3,157
2023,Qtr 2,June,4,Slippers,1,Credit Card,2,19
2023,Qtr 2,June,5,Belt,1,Credit Card,5,157
2023,Qtr 2,June,5,Boots,1,Credit Card,3,127
2023,Qtr 2,June,5,Camisole,1,Cash,2,79
2023,Qtr 2,June,5,Cardigan,1,Credit Card,4,175
2023,Qtr 2,June,5,Dress,1,Credit Card,2,157
2023,Qtr 2,June,5,Jumpsuit,1,Credit Card,5,156
2023,Qtr 2,June,5,Pajamas,1,Credit Card,3,101
2023,Qtr 2,June,5,Romper,1,Credit Card,2,157
2023,Qtr 2,June,5,Shorts,1,Credit Card,3,70
2023,Qtr 2,June,5,Slippers,1,Cash,4,150
2023,Qtr 2,June,5,T-shirt,1,Cash,5,17
2023,Qtr 2,June,6,Blazer,1,Cash,5,170
2023,Qtr 2,June,6,Blouse,1,Credit Card,3,58
2023,Qtr 2,June,6,Gloves,1,Cash,4,126
2023,Qtr 2,June,6,Gloves,1,Credit Card,2,36
2023,Qtr 2,June,6,Jumpsuit,1,Credit Card,3,157
2023,Qtr 2,June,6,Loafers,1,Credit Card,5,157
2023,Qtr 2,June,6,Poncho,1,Credit Card,3,28
2023,Qtr 2,June,6,Slippers,1,Cash,4,157
2023,Qtr 2,June,7,Belt,1,Credit Card,1,105
2023,Qtr 2,June,7,Boots,1,Credit Card,4,183
2023,Qtr 2,June,7,Camisole,1,Credit Card,4,31
2023,Qtr 2,June,7,Jumpsuit,1,Credit Card,4,188
2023,Qtr 2,June,7,Pants,1,Credit Card,3,154
2023,Qtr 2,June,7,Shorts,1,Cash,5,94
2023,Qtr 2,June,7,Skirt,2,Credit Card,7,288
2023,Qtr 2,June,7,Sunglasses,1,Credit Card,3,110
2023,Qtr 2,June,7,Sweater,1,Cash,3,120
2023,Qtr 2,June,7,Umbrella,1,Credit Card,3,36
2023,Qtr 2,June,8,Gloves,1,Credit Card,4,24
2023,Qtr 2,June,8,Jumpsuit,1,Credit Card,2,157
2023,Qtr 2,June,8,Overalls,1,Cash,4,169
2023,Qtr 2,June,8,Polo Shirt,1,Cash,2,112
2023,Qtr 2,June,8,Skirt,1,Credit Card,3,127
2023,Qtr 2,June,8,Tie,1,Cash,4,157
2023,Qtr 2,June,8,T-shirt,1,Credit Card,3,138
2023,Qtr 2,June,9,Jumpsuit,1,Cash,3,44
2023,Qtr 2,June,9,Kimono,1,Cash,2,32
2023,Qtr 2,June,9,Leggings,1,Credit Card,4,157
2023,Qtr 2,June,9,Poncho,1,Credit Card,4,157
2023,Qtr 2,June,9,Sandals,1,Credit Card,2,200
2023,Qtr 2,June,9,Tie,1,Cash,3,157
2023,Qtr 2,June,9,Wallet,1,Cash,4,151
2023,Qtr 2,June,10,Leggings,1,Cash,3,174
2023,Qtr 2,June,10,Loafers,1,Credit Card,3,63
2023,Qtr 2,June,10,Pajamas,1,Credit Card,5,106
2023,Qtr 2,June,10,Scarf,1,Cash,5,157
2023,Qtr 2,June,10,Shorts,1,Cash,4,157
2023,Qtr 2,June,10,Trench Coat,2,Cash,6,265
2023,Qtr 2,June,11,Flip-Flops,1,Cash,2,157
2023,Qtr 2,June,11,Kimono,1,Credit Card,3,187
2023,Qtr 2,June,11,Leggings,1,Credit Card,3,183
2023,Qtr 2,June,11,Loafers,1,Credit Card,3,4233
2023,Qtr 2,June,11,Onesie,1,Cash,4,164
2023,Qtr 2,June,11,Sandals,1,Credit Card,2,98
2023,Qtr 2,June,11,Sweater,1,Cash,4,170
2023,Qtr 2,June,11,Trousers,1,Credit Card,2,126
2023,Qtr 2,June,11,Umbrella,1,Credit Card,3,77
2023,Qtr 2,June,11,Wallet,1,Cash,2,73
2023,Qtr 2,June,12,Camisole,1,Cash,3,200
2023,Qtr 2,June,12,Camisole,1,Credit Card,3,98
2023,Qtr 2,June,12,Cardigan,1,Credit Card,3,179
2023,Qtr 2,June,12,Gloves,1,Cash,4,127
2023,Qtr 2,June,12,Handbag,1,Credit Card,3,194
2023,Qtr 2,June,12,Hoodie,1,Credit Card,2,181
2023,Qtr 2,June,12,Leggings,1,Credit Card,3,175
